epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,4469.67,0.98466,0.8155,1.25244,0.61995,0.63761,0.66075,0.34791,1.98243,1.35613,1.8626,0.00275668,0.00275668,0.00275668
100,4500.59,0.9968,0.80762,1.25325,0.67901,0.65632,0.67805,0.35186,1.89058,1.34827,1.81714,0.00266532,0.00266532,0.00266532
101,4531.65,0.99815,0.80339,1.25095,0.67391,0.6769,0.70909,0.37735,1.85712,1.26747,1.81014,0.002575,0.002575,0.002575
102,4562.55,0.97497,0.79831,1.24425,0.65433,0.67667,0.69735,0.36786,1.92422,1.29288,1.85357,0.00248577,0.00248577,0.00248577
103,4593.49,0.96382,0.79049,1.24447,0.61304,0.6812,0.67076,0.35616,1.97594,1.34538,1.88981,0.00239766,0.00239766,0.00239766
104,4624.75,0.9628,0.78982,1.23913,0.69243,0.6471,0.7084,0.36294,1.94216,1.32907,1.85234,0.00231071,0.00231071,0.00231071
105,4655.81,0.98255,0.78452,1.24737,0.67746,0.6619,0.68833,0.35276,1.95166,1.32109,1.85105,0.00222497,0.00222497,0.00222497
106,4686.71,0.95285,0.77823,1.2385,0.68132,0.64403,0.68017,0.3579,1.95555,1.3012,1.86126,0.00214046,0.00214046,0.00214046
107,4717.55,0.93949,0.76144,1.22546,0.65624,0.67676,0.69086,0.36501,1.91234,1.25661,1.8365,0.00205723,0.00205723,0.00205723
108,4748.25,0.93876,0.76964,1.22409,0.65105,0.67689,0.68393,0.37051,1.85003,1.27689,1.81356,0.00197532,0.00197532,0.00197532
109,4779.1,0.92947,0.74966,1.22126,0.6809,0.67101,0.68883,0.35984,1.92199,1.2715,1.84963,0.00189475,0.00189475,0.00189475
110,4809.77,0.93827,0.7477,1.21825,0.66029,0.67195,0.69073,0.36395,1.94228,1.2561,1.86787,0.00181557,0.00181557,0.00181557
111,4840.47,0.92427,0.75087,1.2137,0.61169,0.69947,0.6734,0.3389,2.04509,1.3362,1.92465,0.0017378,0.0017378,0.0017378
112,4871,0.90091,0.73439,1.20522,0.72772,0.61049,0.68791,0.34838,2.00408,1.3167,1.88817,0.00166149,0.00166149,0.00166149
113,4902.02,0.93097,0.74315,1.21031,0.70143,0.63949,0.70891,0.37126,1.94966,1.2907,1.85756,0.00158667,0.00158667,0.00158667
114,4932.9,0.91617,0.73354,1.21025,0.65829,0.65707,0.68363,0.35732,1.97505,1.29636,1.86969,0.00151336,0.00151336,0.00151336
115,4964.01,0.92458,0.73374,1.21646,0.66773,0.63237,0.69355,0.343,2.10662,1.36067,1.94228,0.00144161,0.00144161,0.00144161
116,4994.73,0.90412,0.72048,1.2099,0.6739,0.63942,0.6822,0.36341,1.97013,1.30334,1.89199,0.00137143,0.00137143,0.00137143
117,5025.57,0.899,0.73306,1.20546,0.70955,0.63223,0.69276,0.34951,2.03761,1.29451,1.90728,0.00130287,0.00130287,0.00130287
118,5056.58,0.90918,0.73453,1.20874,0.69998,0.63403,0.6982,0.3562,2.02288,1.27525,1.89955,0.00123596,0.00123596,0.00123596
119,5087.29,0.90459,0.714,1.20959,0.66301,0.64428,0.69069,0.36118,2.01735,1.31387,1.91391,0.00117072,0.00117072,0.00117072
120,5117.83,0.89983,0.72451,1.20374,0.74276,0.59656,0.6939,0.36859,2.00418,1.30608,1.9068,0.00110718,0.00110718,0.00110718
121,5148.81,0.87398,0.71985,1.19323,0.7189,0.63296,0.70929,0.36942,2.00541,1.27481,1.90489,0.00104537,0.00104537,0.00104537
122,5179.47,0.88088,0.69925,1.19475,0.66344,0.66497,0.70582,0.37314,1.98666,1.29698,1.88954,0.000985311,0.000985311,0.000985311
123,5210.13,0.89995,0.71885,1.20672,0.69974,0.63924,0.69392,0.36865,2.0238,1.27776,1.91583,0.00092704,0.00092704,0.00092704
124,5240.82,0.89978,0.72581,1.20247,0.71892,0.64482,0.69714,0.36424,2.04403,1.26877,1.91825,0.000870577,0.000870577,0.000870577
125,5271.79,0.88733,0.70223,1.195,0.71115,0.6267,0.6915,0.36069,2.04893,1.30449,1.91728,0.000815947,0.000815947,0.000815947
126,5302.68,0.87887,0.71439,1.1922,0.72601,0.63107,0.70508,0.36319,2.03339,1.31334,1.91399,0.000763174,0.000763174,0.000763174
127,5333.56,0.85066,0.69445,1.18374,0.6595,0.64861,0.68116,0.35732,2.06603,1.30676,1.92241,0.000712282,0.000712282,0.000712282
128,5364.26,0.87336,0.69787,1.1898,0.70333,0.64821,0.69375,0.36262,2.03219,1.27444,1.90584,0.000663292,0.000663292,0.000663292
129,5395.16,0.86191,0.69586,1.18786,0.65789,0.66732,0.68953,0.36428,2.01004,1.29031,1.91024,0.000616227,0.000616227,0.000616227
130,5425.98,0.86181,0.68596,1.18122,0.68926,0.64335,0.7095,0.37346,2.01135,1.26396,1.90401,0.000571106,0.000571106,0.000571106
131,5456.74,0.85662,0.67557,1.18095,0.70404,0.6438,0.70503,0.37296,2.02737,1.28423,1.90446,0.00052795,0.00052795,0.00052795
132,5487.55,0.8615,0.68956,1.19439,0.69838,0.63389,0.69507,0.3654,2.03028,1.2968,1.91368,0.000486777,0.000486777,0.000486777
133,5518.31,0.84116,0.68414,1.17803,0.71967,0.63144,0.70108,0.36458,2.05456,1.29425,1.9217,0.000447606,0.000447606,0.000447606
134,5549.02,0.83379,0.67091,1.16855,0.71613,0.61819,0.69093,0.36399,2.06151,1.29735,1.91956,0.000410454,0.000410454,0.000410454
135,5579.63,0.85182,0.67488,1.17273,0.65697,0.6766,0.69123,0.3679,2.04567,1.312,1.91164,0.000375337,0.000375337,0.000375337
136,5610.32,0.8516,0.67113,1.17952,0.69523,0.63082,0.68258,0.36585,2.04079,1.3062,1.90816,0.00034227,0.00034227,0.00034227
137,5641.22,0.84955,0.67139,1.17443,0.69605,0.63113,0.68986,0.3646,2.03614,1.31277,1.90387,0.000311268,0.000311268,0.000311268
138,5672.15,0.81847,0.65453,1.15868,0.70394,0.62749,0.68736,0.35828,2.08349,1.31407,1.92926,0.000282345,0.000282345,0.000282345
139,5703.1,0.8392,0.68111,1.17627,0.65405,0.67879,0.68863,0.35573,2.09484,1.32784,1.93644,0.000255513,0.000255513,0.000255513
140,5733.9,0.85179,0.67249,1.17462,0.67852,0.65074,0.68435,0.35956,2.09571,1.31825,1.93757,0.000230784,0.000230784,0.000230784
141,5763.26,0.79757,0.61661,1.18326,0.64624,0.68953,0.69233,0.34996,2.11015,1.29667,1.95463,0.000208169,0.000208169,0.000208169
142,5792.2,0.77566,0.60129,1.17526,0.66987,0.67561,0.70635,0.35562,2.08761,1.29515,1.9479,0.000187678,0.000187678,0.000187678
143,5821.18,0.76322,0.57462,1.16851,0.69258,0.65168,0.69376,0.35645,2.07083,1.29909,1.92418,0.00016932,0.00016932,0.00016932
144,5850.15,0.73094,0.56211,1.15402,0.70401,0.65387,0.70568,0.3573,2.11824,1.29486,1.94801,0.000153102,0.000153102,0.000153102
145,5879.17,0.73251,0.55075,1.149,0.7086,0.61182,0.68824,0.36239,2.07905,1.30311,1.9302,0.000139032,0.000139032,0.000139032
146,5908.06,0.72418,0.55473,1.1425,0.71096,0.62604,0.69013,0.35212,2.13265,1.32565,1.95691,0.000127117,0.000127117,0.000127117
147,5936.91,0.73445,0.55698,1.15,0.70156,0.60747,0.68976,0.35717,2.11001,1.31918,1.93875,0.00011736,0.00011736,0.00011736
148,5965.99,0.72305,0.53859,1.14416,0.72465,0.61397,0.69597,0.35541,2.11361,1.31576,1.93558,0.000109768,0.000109768,0.000109768
149,5995.33,0.72338,0.53897,1.14611,0.67903,0.64922,0.69475,0.35799,2.13129,1.31908,1.94675,0.000104342,0.000104342,0.000104342
150,6024.3,0.71682,0.53671,1.1465,0.71059,0.62934,0.6897,0.3577,2.12353,1.32086,1.93736,0.000101086,0.000101086,0.000101086
