epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1732.57,1.27874,1.37384,1.73434,0.60653,0.62179,0.64721,0.30732,1.92531,1.53498,2.12007,0.00677543,0.00677543,0.00677543
60,1762.11,1.28045,1.35964,1.74246,0.53845,0.5969,0.62404,0.30256,1.90929,1.58285,2.05344,0.00667789,0.00667789,0.00667789
61,1791.62,1.28671,1.36085,1.73549,0.50447,0.46021,0.45912,0.19096,2.30563,2.19694,2.34487,0.00657963,0.00657963,0.00657963
62,1820.72,1.28507,1.36086,1.7372,0.61874,0.66337,0.68312,0.33215,1.89563,1.48427,2.01014,0.00648071,0.00648071,0.00648071
63,1849.95,1.25884,1.35269,1.7195,0.55562,0.52542,0.53406,0.25152,2.09852,1.77424,2.17411,0.00638115,0.00638115,0.00638115
64,1879.33,1.24658,1.33078,1.70913,0.54543,0.67977,0.65392,0.31478,1.87623,1.53775,2.05108,0.00628101,0.00628101,0.00628101
65,1908.82,1.26125,1.32582,1.70486,0.68886,0.63191,0.68969,0.32832,1.94517,1.4663,2.11079,0.00618034,0.00618034,0.00618034
66,1938.21,1.26127,1.3121,1.71128,0.60717,0.65872,0.67191,0.32349,1.87782,1.48993,2.07198,0.00607916,0.00607916,0.00607916
67,1967.6,1.25822,1.31655,1.7142,0.61549,0.58435,0.63717,0.30358,1.93054,1.58708,2.06516,0.00597754,0.00597754,0.00597754
68,1996.96,1.26248,1.30697,1.70556,0.65233,0.49313,0.53344,0.23821,2.08101,1.91462,2.12339,0.00587551,0.00587551,0.00587551
69,2026.64,1.2559,1.29377,1.69774,0.6392,0.65263,0.68001,0.33037,1.94025,1.49349,2.03621,0.00577311,0.00577311,0.00577311
70,2056.13,1.23972,1.2979,1.70444,0.64775,0.66774,0.69829,0.33012,1.95932,1.41199,2.0773,0.0056704,0.0056704,0.0056704
71,2085.41,1.22403,1.27949,1.68048,0.60095,0.62176,0.65849,0.32014,1.93575,1.45852,2.07384,0.00556742,0.00556742,0.00556742
72,2114.62,1.22664,1.27717,1.67207,0.64019,0.66152,0.69537,0.3381,1.87117,1.42992,2.05897,0.00546421,0.00546421,0.00546421
73,2144.01,1.22896,1.27748,1.69148,0.56758,0.70323,0.69555,0.33719,1.87275,1.413,2.0215,0.00536081,0.00536081,0.00536081
74,2173.08,1.22224,1.27046,1.68358,0.6379,0.65834,0.6945,0.33498,1.86097,1.43686,2.04397,0.00525728,0.00525728,0.00525728
75,2202.27,1.22395,1.26253,1.67638,0.66504,0.61242,0.67576,0.3314,1.87587,1.45295,2.05088,0.00515366,0.00515366,0.00515366
76,2231.54,1.21732,1.255,1.67353,0.647,0.59645,0.66632,0.32562,1.90918,1.44643,2.05361,0.00505,0.00505,0.00505
77,2261.29,1.23511,1.25869,1.67975,0.6706,0.68985,0.71841,0.35722,1.87456,1.38731,2.02449,0.00494634,0.00494634,0.00494634
78,2290.6,1.19615,1.24466,1.6581,0.65595,0.66921,0.7191,0.34688,1.93986,1.36767,2.06651,0.00484272,0.00484272,0.00484272
79,2320.27,1.19944,1.23293,1.66984,0.64109,0.70257,0.73019,0.36144,1.82553,1.37619,1.99978,0.00473919,0.00473919,0.00473919
80,2349.48,1.18607,1.22596,1.65152,0.65362,0.65974,0.70786,0.35064,1.84454,1.41267,2.0154,0.00463579,0.00463579,0.00463579
81,2379.1,1.19093,1.2048,1.6629,0.49461,0.70209,0.65718,0.30907,1.94688,1.58248,2.08864,0.00453258,0.00453258,0.00453258
82,2408.49,1.16385,1.18254,1.64263,0.68156,0.60428,0.69265,0.33305,1.92375,1.39908,2.03669,0.0044296,0.0044296,0.0044296
83,2437.63,1.19633,1.18417,1.6535,0.66503,0.62644,0.67806,0.31495,2.00944,1.45039,2.10542,0.00432689,0.00432689,0.00432689
84,2466.72,1.17213,1.19853,1.62638,0.66211,0.62815,0.6617,0.32215,1.97363,1.49717,2.07697,0.00422449,0.00422449,0.00422449
85,2496.26,1.18966,1.16308,1.6428,0.65519,0.64169,0.6931,0.33808,1.91023,1.40336,2.04284,0.00412246,0.00412246,0.00412246
86,2525.44,1.17212,1.18082,1.63492,0.65958,0.64917,0.71217,0.34528,1.89924,1.40351,2.05742,0.00402084,0.00402084,0.00402084
87,2554.8,1.16338,1.17869,1.6327,0.62185,0.66514,0.68107,0.33025,1.907,1.46079,2.02429,0.00391966,0.00391966,0.00391966
88,2583.84,1.15282,1.1639,1.62398,0.61668,0.6879,0.69797,0.35274,1.89019,1.35941,2.02907,0.00381899,0.00381899,0.00381899
89,2613.27,1.15116,1.14509,1.62263,0.6305,0.56406,0.62306,0.28793,2.07187,1.61072,2.10607,0.00371885,0.00371885,0.00371885
90,2642.41,1.17812,1.19849,1.64464,0.67279,0.62121,0.67547,0.30468,2.07518,1.4998,2.14465,0.00361929,0.00361929,0.00361929
91,2671.91,1.16683,1.16778,1.63009,0.56337,0.64937,0.62777,0.30641,1.98308,1.52001,2.07489,0.00352037,0.00352037,0.00352037
92,2701.15,1.14639,1.12601,1.61682,0.58061,0.66922,0.64305,0.31416,1.944,1.49416,2.0617,0.00342211,0.00342211,0.00342211
93,2730.59,1.14291,1.14422,1.6138,0.65653,0.59328,0.66625,0.29226,2.17859,1.52571,2.23181,0.00332457,0.00332457,0.00332457
94,2759.95,1.15527,1.15917,1.61944,0.61458,0.61118,0.64056,0.31718,1.97747,1.48342,2.09938,0.00322778,0.00322778,0.00322778
95,2789.27,1.15441,1.15837,1.62082,0.62077,0.63472,0.69203,0.32393,2.04147,1.44161,2.12517,0.0031318,0.0031318,0.0031318
96,2818.55,1.12988,1.13008,1.61069,0.67231,0.65972,0.70499,0.34667,1.87526,1.37167,2.02424,0.00303665,0.00303665,0.00303665
97,2847.87,1.11069,1.11376,1.59079,0.6141,0.67759,0.70999,0.35634,1.92694,1.34466,2.03307,0.00294239,0.00294239,0.00294239
98,2877.11,1.13343,1.12208,1.60126,0.64151,0.65312,0.68346,0.33531,1.94915,1.46188,2.03195,0.00284906,0.00284906,0.00284906
99,2906.35,1.11951,1.10162,1.59377,0.61412,0.69998,0.68513,0.32855,1.96903,1.42347,2.05745,0.00275668,0.00275668,0.00275668
100,2935.67,1.13247,1.10237,1.60315,0.64232,0.69715,0.71906,0.35276,1.93671,1.3304,2.05079,0.00266532,0.00266532,0.00266532
101,2965.07,1.13191,1.10096,1.59416,0.70327,0.68095,0.72387,0.35795,1.9218,1.34331,2.06104,0.002575,0.002575,0.002575
102,2994.45,1.14018,1.11391,1.6113,0.60152,0.69864,0.69432,0.34659,1.91971,1.34964,2.04394,0.00248577,0.00248577,0.00248577
103,3023.86,1.11831,1.12095,1.59932,0.70412,0.66633,0.72139,0.3533,1.9562,1.34484,2.05842,0.00239766,0.00239766,0.00239766
104,3053.27,1.10164,1.0787,1.57818,0.74518,0.64679,0.72741,0.36025,1.93792,1.31305,2.03943,0.00231071,0.00231071,0.00231071
105,3082.66,1.11762,1.08794,1.58269,0.64394,0.66936,0.70557,0.33074,2.07173,1.39172,2.13034,0.00222497,0.00222497,0.00222497
106,3112.34,1.13746,1.10097,1.60054,0.61255,0.62352,0.67906,0.3411,1.97616,1.42859,2.05872,0.00214046,0.00214046,0.00214046
107,3141.66,1.09982,1.07301,1.58212,0.70641,0.62344,0.71308,0.36093,1.94511,1.34053,2.03943,0.00205723,0.00205723,0.00205723
108,3170.86,1.0962,1.07357,1.56919,0.678,0.63983,0.72224,0.35618,1.90642,1.36164,2.01943,0.00197532,0.00197532,0.00197532
109,3200.06,1.09372,1.07907,1.56638,0.69262,0.64988,0.70676,0.34844,1.95057,1.36247,2.04157,0.00189475,0.00189475,0.00189475
110,3229.58,1.10095,1.07259,1.57266,0.70961,0.66001,0.72372,0.36215,1.95906,1.33783,2.07681,0.00181557,0.00181557,0.00181557
111,3258.87,1.10306,1.06432,1.57081,0.67376,0.6796,0.71929,0.35543,1.94637,1.34947,2.06551,0.0017378,0.0017378,0.0017378
112,3287.97,1.09815,1.07497,1.58103,0.65256,0.65944,0.7067,0.35108,1.98063,1.35901,2.07161,0.00166149,0.00166149,0.00166149
113,3317.3,1.08548,1.05551,1.56492,0.65465,0.63338,0.68677,0.34494,1.97171,1.38034,2.06427,0.00158667,0.00158667,0.00158667
114,3346.58,1.10913,1.08253,1.58054,0.6431,0.57254,0.63788,0.31792,2.0628,1.51082,2.10897,0.00151336,0.00151336,0.00151336
115,3375.93,1.06976,1.05396,1.5581,0.66429,0.68633,0.70996,0.33784,2.08186,1.36324,2.10482,0.00144161,0.00144161,0.00144161
116,3405.32,1.09393,1.05358,1.56944,0.63037,0.67178,0.71227,0.34417,2.06139,1.38177,2.10546,0.00137143,0.00137143,0.00137143
117,3434.58,1.07918,1.05603,1.55554,0.65486,0.64256,0.70126,0.34882,1.92544,1.37842,2.03593,0.00130287,0.00130287,0.00130287
118,3464.27,1.07984,1.03477,1.56164,0.64107,0.69781,0.71557,0.36126,1.94322,1.336,2.03337,0.00123596,0.00123596,0.00123596
119,3493.69,1.07672,1.0295,1.5602,0.66233,0.66999,0.72604,0.36587,1.93178,1.33487,2.04579,0.00117072,0.00117072,0.00117072
120,3522.92,1.05446,1.02375,1.53707,0.69399,0.66394,0.72479,0.35795,1.94272,1.34807,2.0529,0.00110718,0.00110718,0.00110718
121,3552.1,1.0563,1.02252,1.54558,0.64949,0.67575,0.70536,0.33836,2.02656,1.36962,2.09674,0.00104537,0.00104537,0.00104537
122,3581.61,1.0681,1.02833,1.54631,0.72302,0.63182,0.72665,0.37039,1.97414,1.33064,2.0518,0.000985311,0.000985311,0.000985311
123,3610.71,1.06957,1.02234,1.54296,0.68396,0.65905,0.71429,0.35473,2.035,1.34246,2.10076,0.00092704,0.00092704,0.00092704
124,3639.95,1.05418,1.01335,1.5364,0.73274,0.61432,0.72135,0.36115,1.98346,1.33391,2.06853,0.000870577,0.000870577,0.000870577
125,3669.27,1.03549,0.99926,1.53585,0.65503,0.67502,0.71347,0.35929,1.98987,1.3619,2.0562,0.000815947,0.000815947,0.000815947
126,3698.84,1.05998,1.01459,1.54136,0.73557,0.63311,0.72972,0.36275,1.99161,1.33468,2.06981,0.000763174,0.000763174,0.000763174
127,3727.91,1.05497,1.01316,1.54307,0.70202,0.64769,0.7201,0.35988,1.9768,1.33927,2.05504,0.000712282,0.000712282,0.000712282
128,3757.57,1.05706,1.00646,1.54222,0.66816,0.66868,0.71173,0.35641,1.9959,1.33961,2.06061,0.000663292,0.000663292,0.000663292
129,3786.74,1.03172,0.99509,1.51966,0.69558,0.64905,0.7306,0.36451,1.98519,1.34012,2.05962,0.000616227,0.000616227,0.000616227
130,3816.42,1.04517,1.00036,1.53106,0.72853,0.67782,0.73443,0.35078,2.03926,1.34828,2.10575,0.000571106,0.000571106,0.000571106
131,3845.98,1.02672,0.9805,1.51699,0.69419,0.65361,0.72999,0.36369,1.99686,1.34077,2.07469,0.00052795,0.00052795,0.00052795
132,3875.41,1.04956,0.99873,1.53041,0.69478,0.66576,0.72795,0.35749,2.02087,1.35079,2.08547,0.000486777,0.000486777,0.000486777
133,3904.53,1.03836,0.98828,1.52364,0.68616,0.63888,0.72347,0.35965,2.03574,1.32878,2.08275,0.000447606,0.000447606,0.000447606
